'1C 1','1C 2','1C 3','1C 4','1C 5','1C 6','1C 7','1C 8','1C 9','2C 1.1','2C 1.2','2C 2.1','2C 2.2','2C 3.1','2C 3.2','2C 4.1','2C 5.1','2C 5.2','2C 6.1','2C 6.2','2C 7.1','2C 7.2','2C 8.1','2C 8.2','2C 9.1','2C 9.2','2C 10.1','2C 10.2','4C 1.1','4C 1.2','4C 1.3','4C 1.4','4C 2.1','4C 2.2','4C 2.3','4C 3.1','4C 3.2','4C 3.3','4C 3.4','4C 4.1','4C 4.2','4C 4.3','4C 4.4','4C 5.1','4C 5.2','4C 5.3','4C 5.4','4C 6.1','4C 6.2','4C 6.3','4C 6.4','8C 1.1','8C 1.2','8C 1.3','8C 1.4','8C 1.5','8C 2.1','8C 2.2','8C 2.3','8C 2.4','8C 2.5','8C 2.6','8C 2.7','8C 2.8','8C 3.1','8C 3.2','8C 3.3','8C 3.4','8C 3.5','8C 3.6','8C 3.7','8C 3.8','8C 4.1','8C 4.2','8C 4.3','8C 4.4','8C 4.5','8C 4.6','8C 4.7','8C 5.1','8C 5.2','8C 5.3','8C 5.4','8C 5.5','8C 5.6','8C 5.7','8C 5.8','8C 6.1','8C 6.2','8C 6.3','8C 6.4','8C 6.5','8C 6.6','8C 6.7','8C 6.8','16C 1.1','16C 1.2','16C 1.3','16C 1.4','16C 1.5','16C 1.6','16C 1.7','16C 1.8','16C 1.9','16C 1.10','16C 1.11','16C 1.12','16C 1.13','16C 1.14','16C 1.15','16C 1.16','16C 2.1','16C 2.2','16C 2.3','16C 2.4','16C 2.5','16C 2.6','16C 2.7','16C 2.8','16C 2.9','16C 2.10','16C 2.11','16C 2.12','16C 2.13','16C 2.14','16C 2.15','16C 2.16','16C 3.1','16C 3.2','16C 3.3','16C 3.4','16C 3.5','16C 3.6','16C 3.7','16C 3.8','16C 3.9','16C 3.10','16C 3.11','16C 3.12','16C 3.13','16C 3.14','16C 3.15','16C 4.1','16C 4.2','16C 4.3','16C 4.4','16C 4.5','16C 4.6','16C 4.7','16C 4.8','16C 4.9','16C 4.10','16C 4.11','16C 4.12','16C 4.13','16C 4.14','16C 4.15','16C 4.16','16C 5.1','16C 5.2','16C 5.3','16C 5.4','16C 5.5','16C 5.6','16C 5.7','16C 5.8','16C 5.9','16C 5.10','16C 5.11','16C 5.12','32C 1.1','32C 1.2','32C 1.3','32C 1.4','32C 1.5','32C 1.6','32C 1.7','32C 1.8','32C 1.9','32C 1.10','32C 1.11','32C 1.12','32C 1.13','32C 1.14','32C 1.15','32C 1.16','32C 1.17','32C 1.18','32C 1.19','32C 1.20','32C 1.21','32C 2.1','32C 2.2','32C 2.3','32C 2.4','32C 2.5','32C 2.6','32C 2.7','32C 2.8','32C 2.9','32C 2.10','32C 2.11','32C 2.12','32C 2.13','32C 2.14','32C 2.15','32C 2.16','32C 3.1','32C 3.2','32C 3.3','32C 3.4','32C 3.5','32C 3.6','32C 3.7','32C 3.8','32C 4.1','32C 4.2','32C 4.3','32C 4.4','32C 4.5','32C 4.6','32C 4.7','32C 4.8','32C 4.10','32C 4.11','32C 4.12','32C 4.13','32C 4.14','32C 4.15','32C 4.16','32C 4.17','32C 4.18','32C 4.19','32C 4.20','32C 4.21','32C 4.22','32C 4.23','32C 4.24','32C 5.1','32C 5.2','32C 5.3','32C 5.4','32C 5.5','32C 5.6','32C 5.7','32C 5.8','32C 5.9','32C 5.10','32C 5.11','32C 5.12','32C 5.13','32C 5.14','32C 5.15','32C 5.16','32C 5.17','32C 5.18','32C 5.19','32C 5.20','32C 5.21','32C 5.22','32C 5.23','32C 6.1','32C 6.2','32C 6.3','32C 6.4','32C 6.6','32C 6.7','32C 7.1','32C 7.2','32C 7.3','32C 7.4','32C 7.5','32C 7.6','32C 7.8','32C 8.1','32C 8.2','32C 8.4','32C 8.5','32C 8.6','64C 1.1','64C 1.2','64C 1.3','64C 1.4','64C 1.5','64C 1.6','64C 1.7','64C 1.8','64C 1.9','64C 1.10','64C 1.11','64C 1.12','64C 1.13','64C 1.14','64C 1.15','64C 1.16','64C 1.17','64C 1.18','64C 1.19','64C 1.20','64C 1.21','64C 1.22','64C 1.23','64C 1.24','64C 1.25','64C 1.26','64C 1.27','64C 1.28','64C 1.29','64C 1.30','64C 1.31','64C 1.32','64C 1.33','64C 1.34','64C 1.35','64C 1.36','64C 1.37','64C 1.38','64C 1.39','64C 1.40','64C 1.41','64C 1.42','64C 1.43','64C 1.44','64C 1.45','64C 1.46','64C 1.47','64C 1.48','64C 2.1','64C 2.2','64C 2.3','64C 2.4','64C 2.5','64C 2.6','64C 2.7','64C 2.8','64C 2.9','64C 2.10','64C 2.11','64C 2.12','64C 2.13','64C 2.14','64C 2.15','64C 2.16','64C 2.17','64C 2.18','64C 2.19','64C 2.20','64C 2.21','64C 2.22','64C 2.23','64C 2.24','64C 2.25','64C 3.1','64C 3.2','64C 3.3','64C 3.4','64C 3.5','64C 3.6','64C 3.7','64C 3.8','64C 4.1','64C 4.1','64C 4.2','64C 4.3','64C 4.4','64C 4.5','64C 4.6','64C 4.7','64C 4.8','64C 4.9','64C 4.10','64C 4.11','64C 4.12','64C 4.13','64C 4.14','64C 4.15','64C 4.16','64C 4.17','64C 4.18','64C 4.19','64C 4.20','64C 4.21','64C 4.22','64C 4.23','64C 4.24','64C 4.25','64C 4.26','64C 4.27','64C 4.28','64C 4.29','64C 4.30','64C 4.31','64C 4.32','64C 4.33','64C 4.34','64C 4.35','64C 4.36','64C 4.37','64C 4.38','64C 4.39','64C 5.1','64C 5.2','64C 5.3','64C 5.4','64C 5.5','64C 5.6','64C 5.7','64C 5.8','64C 5.9','64C 5.10','64C 5.11','64C 5.12','64C 5.13','64C 5.14','64C 5.15','64C 5.16','64C 6.1','64C 6.2','64C 6.3','64C 6.4','64C 6.5','64C 6.6','64C 6.7','64C 6.8','64C 7.1','64C 7.2','64C 7.3','64C 7.4','64C 7.5','64C 7.6','64C 7.7','64C 7.8','64C 7.9','64C 7.10','64C 7.11','64C 7.12','64C 7.13','64C 7.14'
-75.8,-69.901,-65.097,-74.574,-78.381,-69.48,-65.836,-69.545,-76.398,-101.33,-101.31,-107.62,-107.15,-100.56,-99.597,-108.01,-98.934,-102.81,-101.93,-107.45,-92.362,-101.82,-103.1,-101.42,-110.08,-105.9,-103.85,-106.39,-112.52,-113.17,-110,-110.11,-107.62,-112.1,-112.9,-112.41,-112.48,-112.49,-112.96,-112.15,-112.55,-112.97,-112.4,-114.19,-113.89,-112.04,-112.97,-111.71,-111.76,-112.77,-108.55,-117.23,-113.38,-111.94,-112.67,-112.56,-107.89,-111.99,-109.63,-118.06,-110.27,-110.67,-109.93,-114.66,-110.93,-117.51,-111.27,-111.98,-112.04,-112.74,-111.69,-110.72,-116.58,-117.04,-109.1,-115.02,-116.04,-111.9,-110.6,-110.57,-111.99,-111.59,-109.32,-112.62,-112.26,-112.1,-109.4,-111.31,-111.8,-113.2,-111.46,-111.98,-111.8,-112.51,-111.47,-117.38,-111.27,-111.26,-104.26,-106.99,-110.12,-105.27,-105.72,-104.78,-107.96,-103.91,-106.59,-104.68,-104.62,-111.51,-109.4,-122.37,-107.73,-111.97,-112.02,-106.4,-106.27,-112.99,-107.73,-109.55,-108.6,-107.02,-106.11,-112.37,-105.3,-107.6,-106.07,-106.55,-109.11,-106.09,-111.57,-106.72,-106.35,-111.1,-110.35,-115.61,-106.56,-115.07,-108.88,-110.35,-112.89,-107.54,-108.1,-108.11,-112.54,-106.84,-110.85,-108.07,-114.2,-108.53,-114.85,-112.9,-110.95,-109.05,-109.17,-107.87,-108.18,-108.63,-109.44,-108.5,-110.06,-103.95,-107.03,-115.46,-108.3,-111.71,-105.7,-109.31,-104.51,-111.87,-121.9,-113.82,-125.41,-123.46,-112.97,-112.3,-119.52,-113.35,-113.58,-115.42,-122.92,-119.45,-116.19,-119.29,-112.77,-112.55,-113.08,-114.3,-115.18,-114.71,-114.83,-111.56,-110.82,-118.82,-113.65,-116.37,-121.67,-107.49,-112.99,-109.67,-115.01,-112.44,-124.16,-116.11,-114.74,-112.48,-114.62,-120.18,-120.12,-119.12,-108.32,-124.07,-113.13,-114.1,-113.12,-113.68,-121.5,-112.22,-115.12,-115.24,-113.19,-119.03,-112.36,-109.8,-112.56,-122.77,-118.23,-114.71,-112.69,-115.08,-123.92,-117.41,-110.14,-112.32,-113.19,-113.58,-121.29,-113.53,-116.59,-112.64,-114.57,-115.68,-117.14,-123.96,-126.18,-116.28,-118.7,-115.35,-116.6,-113.67,-118.13,-110.21,-122.33,-118.7,-117.41,-118.11,-112.36,-124.02,-126.01,-124.88,-118.77,-113.16,-101.64,-118.38,-115.8,-117.64,-117.12,-120.51,-112.17,-127.87,-127.68,-114.29,-114.4,-124.46,-125.84,-126.94,-117.22,-112.92,-125.96,-115.42,-126.69,-112.94,-115.78,-117.24,-112.43,-114.88,-126.55,-115.64,-128.05,-116.3,-127.02,-114.81,-127.77,-127.29,-127.57,-125.51,-126.74,-128.06,-127.99,-115.21,-113.55,-113.67,-128.03,-124.05,-115.13,-125.76,-127.1,-126.42,-127.09,-127.5,-127.37,-126.06,-120.11,-123.78,-122.01,-126.58,-125.99,-124.34,-112.67,-117.29,-116.19,-114.95,-125.23,-127.39,-127.38,-127.65,-126.88,-125.65,-124.17,-125.01,-124.2,-115.3,-122.02,-115.45,-115.53,-122.96,-121.42,-124.51,-127.15,-125.25,-120.86,-124.34,-117.23,-112.77,-121.32,-126.9,-128.03,-127.42,-127.32,-128.04,-123.8,-116.15,-127.52,-125.1,-127.56,-124.5,-114.93,-126.48,-127.71,-128.01,-112.38,-115.94,-115.28,-116.91,-116.49,-117.23,-113.68,-127.45,-118.01,-125.26,-116.71,-113.73,-128,-126.39,-127.5,-127.95,-126.2,-125.67,-125.2,-126.6,-125.21,-127.19,-124.7,-125.68,-125.51,-127.77,-113.94,-128.06,-116.93,-124.44,-113.11,-127.42,-114.05,-127.39,-120.59,-115.55,-125.76,-126.61,-103.1,-125.46,-127.61,-111.09,-112.25,-127.67,-113.57,-113.22,-111.9,-113.52,-112.12,-113.6,-123.97,-126.71,-127.82,-125.58,-114.82,-124.08,-115.48,-112.35,-112.9,-112.16,-112.5,-112.39,-114.21,-116.95,-112.96,-111.6,-115.39,-112.51,-113.66,-112.84,-114.38,-116.25,-114.18,-128.05,-122.56,-124.93,-126.89,-127.06
